,Release Genre,Release Sub-Genre,Search Format,Search Week,Search Category,Release URL,Scrape Date,Release Title,Artist Name,Artist Location,Release Date,Tags,Track Info,All Lyrics,Number of Tracks,Number of Fans
10,all,all,all,this week,top,https://hausumountain.bandcamp.com/album/ultra-cycle-pt-3-autumnal-age,2021-08-18,Ultra Cycle Pt. 3: Autumnal Age,Prolaps,"Chicago, Illinois",2021-09-22,"['electronic', 'experimental', 'new york', 'ambient', 'club', 'dance', 'noise', 'Chicago']","[{'Track Title': 'Memory Wipe', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'Step to Descension', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'Fractured Nexus', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Squirm!', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Precog Choreographer', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}, {'Track Title': 'Walking Delirium', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}, {'Track Title': 'Pattern Recognition', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '10:44'}, {'Track Title': 'Now I Can See Them Too', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}, {'Track Title': 'Caved', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': 'N/A'}, {'Track Title': 'Junk DNA', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': 'N/A'}, {'Track Title': 'Web Theory', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': 'N/A'}, {'Track Title': 'Detoxifying Smoke', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': 'N/A'}, {'Track Title': 'Parasites to Paradise', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': 'N/A'}, {'Track Title': 'Rainbow Grid', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': 'N/A'}, {'Track Title': 'Cash Glitch', 'Track Lyrics': 'N/A', 'Track Number': 15, 'Track Duration': 'N/A'}, {'Track Title': 'Sweat Lodge Ceremony', 'Track Lyrics': 'N/A', 'Track Number': 16, 'Track Duration': 'N/A'}, {'Track Title': 'We Sin With Others', 'Track Lyrics': 'N/A', 'Track Number': 17, 'Track Duration': 'N/A'}, {'Track Title': '404 Sky Not Found', 'Track Lyrics': 'N/A', 'Track Number': 18, 'Track Duration': 'N/A'}, {'Track Title': 'Astral Infection', 'Track Lyrics': 'N/A', 'Track Number': 19, 'Track Duration': 'N/A'}]",N/A,19,>1000
11,all,all,all,this week,top,https://grouchnz.bandcamp.com/album/future-relic,2021-08-18,Future Relic,Gaudi & Grouch,New Zealand,2021-07-16,"['dub', 'electronic', 'experimental', 'house', 'psychedelic', 'techno.', 'techo', 'dub', 'dubtech', 'dubtechno', 'dubtek', 'new zealand music', 'psychedelic', 'psytrance', 'techno', 'zenon', 'New Zealand']","[{'Track Title': '1. Alternative Paths (Gaudi Mix)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '06:19'}, {'Track Title': '2. Mushroom Planet (Grouch Mix)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '05:50'}, {'Track Title': '3. Erutuf Ciler (Gaudi Mix)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '07:20'}, {'Track Title': '4. Distance', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '08:01'}, {'Track Title': '5. Alternative Paths - (Grouch Mix)', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '05:49'}, {'Track Title': '6. Mushroom Planet (Gaudi Mix)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '05:50'}, {'Track Title': '7. Erutuf Ciler (Grouch Mix)', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '08:14'}, {'Track Title': ""8. Aisha ft Rick O'connor"", 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '05:12'}]",N/A,8,>1000
12,all,all,all,this week,top,https://balkanvinyl.bandcamp.com/album/wild-calling,2021-08-18,Wild Calling,Alinka,UK,2021-08-18,['United Kingdom'],"[{'Track Title': 'Wild Calling', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '06:10'}, {'Track Title': 'State Of Mind', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '07:28'}, {'Track Title': 'Control', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '06:03'}, {'Track Title': 'Control (Johnny Aux Remix)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '08:19'}, {'Track Title': 'Control (Nightwave Remix) [Digital Exclusive]', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '05:56'}]",N/A,5,70
13,all,all,all,this week,top,https://filmjunk.bandcamp.com/album/neill-blomkamp,2021-08-18,Neill Blomkamp,Film Junk,"Toronto, Ontario",2021-08-13,"['chappie', 'comedy', 'film', 'movies', 'neill blomkamp', 'podcast', 'podcasts', 'Toronto']","[{'Track Title': 'Neill Blomkamp - Chapter 1', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '07:48'}]",N/A,1,>1000
14,all,all,all,this week,top,https://mpsvinyl.com/album/what-have-you-done-dark-secrets,2021-08-18,What Have You Done? / Dark Secrets,Rotatng Heads,UK,2019-10-18,['United Kingdom'],"[{'Track Title': 'What Have You Done?', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '07:00'}, {'Track Title': 'Dark Secrets', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '05:50'}, {'Track Title': ""Dark Secrets (Wishdokta's Remix)"", 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:13'}, {'Track Title': 'Dark Secrets (Nicky Allen Remix)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '05:53'}]",N/A,4,61
15,all,all,all,this week,top,https://kalax.bandcamp.com/album/never-let-you-go,2021-08-18,Never Let You Go,Kalax,"Liverpool, UK",2021-08-16,"['80s', 'electronic', 'cinematic', 'dreamwave', 'retrowave', 'synthwave', 'Liverpool']","[{'Track Title': 'Never Let You Go', 'Track Lyrics': ""Lyrics\n\nV:\nEvery single nightfall\nIs like an alarm\nReminding me of when you were in my arms\nYeah, it still hits me hard\n\nPC:\nI’m trying to move on without you\nBut I just can’t stop thinking bout you\nMaybe we were hopeless\nAnd nothing could have fixed it\nI wish we had another try, another try\nTo get it right\n\nC:\nHolding on\nTo every memory\nI still feel\nA part of you in me\nBut I want you to know\nThat I'll never let you go\nI'll never let you go\n\nTake me back\nTo every single night\nDancing down\nunder the city lights\nBut I want you to know\nThat I'll never let you go\nI'll never let you go\n\nV:\nI still can hear the rainfall\nHitting my car\nThe night when we drove to California\nYeah, I still need ya\n\nPC:\nI’m trying to move on without you\nBut I just can’t stop thinking bout you\nMaybe we were hopeless\nAnd nothing could have fixed it\nI wish we had another try, another try\nTo get it right\n\nC:\nHolding on\nTo every memory\nI still feel\nA part of you in me\nBut I want you to know\nThat I'll never let you go\nI'll never let you go\n\nTake me back\nTo every single night\nDancing down\nunder the city lights\nBut I want you to know\nThat I'll never let you go\nI'll never let you go"", 'Track Number': 1, 'Track Duration': '04:57'}, {'Track Title': 'Never Let You Go [Instrumental]', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:57'}]","
Lyrics

V:
Every single nightfall
Is like an alarm
Reminding me of when you were in my arms
Yeah, it still hits me hard

PC:
I’m trying to move on without you
But I just can’t stop thinking bout you
Maybe we were hopeless
And nothing could have fixed it
I wish we had another try, another try
To get it right

C:
Holding on
To every memory
I still feel
A part of you in me
But I want you to know
That I'll never let you go
I'll never let you go

Take me back
To every single night
Dancing down
under the city lights
But I want you to know
That I'll never let you go
I'll never let you go

V:
I still can hear the rainfall
Hitting my car
The night when we drove to California
Yeah, I still need ya

PC:
I’m trying to move on without you
But I just can’t stop thinking bout you
Maybe we were hopeless
And nothing could have fixed it
I wish we had another try, another try
To get it right

C:
Holding on
To every memory
I still feel
A part of you in me
But I want you to know
That I'll never let you go
I'll never let you go

Take me back
To every single night
Dancing down
under the city lights
But I want you to know
That I'll never let you go
I'll never let you go",2,>1000
16,all,all,all,this week,top,https://lostarmor.bandcamp.com/album/long-quests-and-dull-blades,2021-08-18,Long Quests and Dull Blades,Coniferous Myst,,2021-08-06,"['old school dungeon synth', 'dark ambient', 'dungeon synth', 'mountain synth', 'raw dungeon synth', 'United States']","[{'Track Title': 'Silver and Sapphire Spells', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '02:48'}, {'Track Title': 'Within Damp Obsidian Reflection', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '02:15'}, {'Track Title': 'Echoes of Spattering Stalactites', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '02:14'}, {'Track Title': 'Cave Lake Reflections', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '01:45'}, {'Track Title': 'Crystal Armor within The Aqua Aura', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '01:20'}, {'Track Title': 'Stoic Love and Courage', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '01:24'}, {'Track Title': 'Astral Atlantean Sails', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '01:43'}, {'Track Title': 'Steeds Most Noble', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '01:43'}, {'Track Title': 'Long Quests and Dull Blades', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:26'}, {'Track Title': 'Lost Ocean Dungeons', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '02:01'}, {'Track Title': 'Gaze of The Unknown', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '00:46'}, {'Track Title': 'Pursued By Webbed Feet', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '05:38'}]",N/A,12,>1000
17,all,all,all,this week,top,https://tomcardy.bandcamp.com/album/artificial-intelligence,2021-08-18,Artificial Intelligence,Tom Cardy,"Sydney, Australia",2021-08-06,"['comedy', 'electronic', 'funk', 'upbeat', 'Sydney']","[{'Track Title': 'Why am I Anxious', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '01:50'}, {'Track Title': 'Future of Mankind', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '01:42'}, {'Track Title': 'Business Man', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '03:02'}, {'Track Title': 'Mixed Messages', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '02:24'}, {'Track Title': ""Monster Truck (Don't Touch My)"", 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '02:30'}, {'Track Title': 'H.Y.C.Y.BH', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '02:40'}, {'Track Title': 'Carol Brown', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '03:22'}, {'Track Title': 'Big Breakfast', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '01:55'}, {'Track Title': 'Read Between the Lines', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:01'}, {'Track Title': 'Artificial Intelligence', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '03:57'}]",N/A,10,>1000
18,all,all,all,this week,top,https://pjbridger.bandcamp.com/album/pj-bridger-pj-dubs-02,2021-08-18,Pj Bridger - Pj Dubs 02,Pj Bridger,"Berlin, Germany",2021-08-06,"['drum & bass', 'electronic', 'hip hop', 'house', 'uk garage', 'ukgrime', 'garage', 'grime', 'techno', 'Berlin']","[{'Track Title': 'Rebound X - Rhythm N Gash (Pj Bridger Refix)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '05:20'}, {'Track Title': 'Julio Bashmore - Battle For Middle You (Pj Bridger Refix)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '05:56'}, {'Track Title': 'Giggs - Everybody Dead (Pj Bridger Refix)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:12'}, {'Track Title': 'Dj SS - The Lighter (Pj Bridger Refix)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '06:02'}]",N/A,4,>1000
19,all,all,all,this week,top,https://lavenue.bandcamp.com/album/azure,2021-08-18,Azure,L'Avenue,UK,2021-08-14,"[""80's-synth"", 'electronic', 'chill synth', 'chill wave', 'chillsynth', 'chillwave', 'dreamwave', 'dreamwave chill synthwave 80s', 'newretro80s', 'newretrowave', 'retrowave', 'synthwave', 'synthwave 80s', 'United Kingdom']","[{'Track Title': 'Azure', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:06'}, {'Track Title': 'Horizon', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:54'}, {'Track Title': 'Erica', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '04:52'}, {'Track Title': 'Grand Vista Hotel', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '04:20'}, {'Track Title': 'Plaza', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '04:54'}, {'Track Title': 'Broken Dreams', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '04:48'}]",N/A,6,>1000
20,all,all,all,this week,top,https://regainrecords.bandcamp.com/album/i-am-the-void,2021-08-18,I Am the Void,Eucharist,Sweden,2021-11-12,"['black metal', 'death metal', 'dissection', 'at the gates', 'eucharist', 'melodic death metal', 'Sweden']","[{'Track Title': 'Shadows', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '06:02'}, {'Track Title': 'A Vast Land of Eternal Night', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'Goddess of Filth (Tlazolteotl)', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'In the Blaze of the Blood Red Moon', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Mistress of Nightmares', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}, {'Track Title': 'Mistress of Nightmares', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}, {'Track Title': 'Nexion', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': 'N/A'}, {'Track Title': 'Where the Sinister Dwell', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}, {'Track Title': 'In the Heart of Infinity', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': 'N/A'}, {'Track Title': 'Lilith', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': 'N/A'}, {'Track Title': 'Darkness Divine', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': 'N/A'}, {'Track Title': 'I Am the Void', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': 'N/A'}, {'Track Title': 'Shadows', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': 'N/A'}]",N/A,13,44
21,all,all,all,this week,top,https://clozee.bandcamp.com/album/nouvelle-era,2021-08-18,Nouvelle Era,CloZee,"Toulouse, France",2021-08-13,"['electronic', 'world bass', 'chill', 'downtempo', 'tribal trap', 'trip hop', 'Toulouse']","[{'Track Title': 'Jellyfish', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '03:36'}, {'Track Title': 'Hold On (feat. MOONZz)', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '04:36'}, {'Track Title': 'Nouvelle Era', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '04:20'}, {'Track Title': 'Farewell (w/ Jason Leech)', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '03:54'}, {'Track Title': 'Brave', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '02:52'}, {'Track Title': 'Falling In Love', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '03:52'}]",N/A,6,48
22,all,all,all,this week,top,https://shop.mentalgroove.ch/album/donkey-kong-country-ost-recreated-2,2021-08-18,Donkey Kong Country OST [Recreated],Jammin' Sam Miller,Switzerland,2021-06-03,"['dkc', 'electronic', 'ost', 'snes', 'ambient', 'donkey kong', 'donkey kong country', 'experimental', 'house', 'jammin sam miller', 'nintendo', 'rave', 'techno', 'video game', 'Switzerland']","[{'Track Title': 'Theme', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '01:55'}, {'Track Title': 'Simian Segue', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '02:27'}, {'Track Title': 'Jungle Groove', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '05:09'}, {'Track Title': 'Bonus Room Blitz', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '00:57'}, {'Track Title': ""Cranky's Theme"", 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '01:50'}, {'Track Title': 'Cave Dweller Concert', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '05:54'}, {'Track Title': 'Aquatic Ambience', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '03:27'}, {'Track Title': ""Funky's Fugue"", 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '02:20'}, {'Track Title': ""Candy's Love Song"", 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '02:22'}, {'Track Title': 'Bad Boss Boogie', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '02:20'}, {'Track Title': 'Life in the Mines', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '04:25'}, {'Track Title': 'Mine Cart Madness', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '03:06'}, {'Track Title': 'Misty Menace', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': '04:25'}, {'Track Title': 'Voices of the Temple', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': '03:04'}, {'Track Title': 'Treetop Rock', 'Track Lyrics': 'N/A', 'Track Number': 15, 'Track Duration': '02:59'}, {'Track Title': 'Forest Frenzy', 'Track Lyrics': 'N/A', 'Track Number': 16, 'Track Duration': '02:04'}, {'Track Title': 'Northern Hemispheres', 'Track Lyrics': 'N/A', 'Track Number': 17, 'Track Duration': '04:05'}, {'Track Title': 'Ice Cave Chant', 'Track Lyrics': 'N/A', 'Track Number': 18, 'Track Duration': '03:19'}, {'Track Title': 'Fear Factory', 'Track Lyrics': 'N/A', 'Track Number': 19, 'Track Duration': '03:54'}, {'Track Title': 'Gangplank Galleon', 'Track Lyrics': 'N/A', 'Track Number': 20, 'Track Duration': '03:03'}, {'Track Title': 'Game Over', 'Track Lyrics': 'N/A', 'Track Number': 21, 'Track Duration': '00:20'}, {'Track Title': 'The Credits Concerto', 'Track Lyrics': 'N/A', 'Track Number': 22, 'Track Duration': '01:52'}]",N/A,22,>1000
23,all,all,all,this week,top,https://rawppl.bandcamp.com/album/raw-summer-hits-ii-special-edits,2021-08-18,RAW Summer Hits II | Special Edits,RAW,"Paris, France",2021-07-05,"['electronic', 'techno', 'Paris']","[{'Track Title': 'Chlär - Magalenha', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '06:50'}, {'Track Title': 'Hadone - Violent Dreams', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '06:33'}, {'Track Title': 'Sara Landry - Skate', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '06:10'}, {'Track Title': 'BXTR - Neo Paradise Circus', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '06:04'}, {'Track Title': ""JKS - Get Crackin'"", 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '06:02'}, {'Track Title': 'Blame The Mono - Bleed', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '05:49'}, {'Track Title': 'Jan Vercauteren - Preservation Bias', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '06:12'}, {'Track Title': 'Mercury 200 - I Know That You Know', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '06:01'}, {'Track Title': 'Narciss - Physical', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '07:14'}, {'Track Title': 'Less Distress & Nastya Zimens - Moon-Raker', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '05:23'}, {'Track Title': 'quest?onmarq - Like This', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': '03:57'}, {'Track Title': 'Trudge - I Feel You', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '06:05'}, {'Track Title': 'Dist - Distortion', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': '04:24'}, {'Track Title': 'Franck - Get Into The Groove', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': '05:50'}, {'Track Title': 'Bours? - DVNO', 'Track Lyrics': 'N/A', 'Track Number': 15, 'Track Duration': '05:34'}, {'Track Title': 'DJ Caline - Blue Saturday', 'Track Lyrics': 'N/A', 'Track Number': 16, 'Track Duration': '06:32'}, {'Track Title': 'TDJ - Raved 2 Death', 'Track Lyrics': 'N/A', 'Track Number': 17, 'Track Duration': '03:50'}, {'Track Title': 'Jacidorex - Love Parade', 'Track Lyrics': 'N/A', 'Track Number': 18, 'Track Duration': '07:08'}, {'Track Title': 'Rezystor - Sonne', 'Track Lyrics': 'N/A', 'Track Number': 19, 'Track Duration': '07:36'}, {'Track Title': 'DYEN - Remember Me', 'Track Lyrics': 'N/A', 'Track Number': 20, 'Track Duration': '05:20'}, {'Track Title': 'Lucinee - Love Game (Gaga Rave Tool)', 'Track Lyrics': 'N/A', 'Track Number': 21, 'Track Duration': '05:08'}, {'Track Title': 'Geerson - Music', 'Track Lyrics': 'N/A', 'Track Number': 22, 'Track Duration': '06:42'}, {'Track Title': 'Varya Karpova - Chase The Sun', 'Track Lyrics': 'N/A', 'Track Number': 23, 'Track Duration': '05:40'}, {'Track Title': 'Cassie Raptor - Feuer Frei! (190BPM Edit)', 'Track Lyrics': 'N/A', 'Track Number': 24, 'Track Duration': '05:24'}]",N/A,24,>1000
24,all,all,all,this week,top,https://music.businesscasual.biz/album/emotion-engine,2021-08-18,Emotion Engine,Sferro,,2021-08-13,"['electronic', 'nu disco', 'chillwave', 'future funk', 'plunderphonics', 'vaporwave', 'USA']","[{'Track Title': 'Emotion Engine', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '02:40'}, {'Track Title': 'People Pleaser', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '03:40'}, {'Track Title': 'Okay Regain', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '01:55'}, {'Track Title': 'Cherry Crush', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '04:57'}, {'Track Title': 'Almost Caught A Break', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '02:24'}, {'Track Title': 'Modular Origami (feat. Mecha Maiko)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '03:34'}, {'Track Title': 'Stargazer', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '04:30'}, {'Track Title': 'Maji?', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '01:17'}, {'Track Title': 'Caprica', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:21'}, {'Track Title': 'Ghost Tours', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '03:07'}]",N/A,10,>1000
25,all,all,all,this week,top,https://sullyuk.bandcamp.com/album/5ives-sliding,2021-08-18,5ives / Sliding,Sully,UK,2021-08-06,"['drum & bass', 'electronic', 'breakbeat', 'garage', 'jungle', 'other', 'United Kingdom']","[{'Track Title': '5ives', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '04:11'}, {'Track Title': 'Sliding', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '05:08'}]",N/A,2,>1000
