,Release Genre,Release Sub-Genre,Release URL,Release Title,Artist Name,Artist Location,Release Date,Tags,Track Info,Number of Tracks,Number of Fans
10,all,all,https://cuedotrecords.bandcamp.com/album/ash-dome,Ash Dome,R.Seiliog,"England, UK",2021-08-27,"['electronic', 'ambient', 'electronica', 'United Kingdom']","[{'Track Title': ""Gwlith '77"", 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': '22 Onnen', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '03:31'}, {'Track Title': 'In The Direction Of Sunlight', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Rotunda', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Mind Garden', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}, {'Track Title': 'Emerald Sylvan', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '05:05'}, {'Track Title': 'Chalara', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': 'N/A'}]",7,>1000
11,all,all,https://projektrecords.bandcamp.com/album/kitsune-name-your-price,Kitsune (name-your-price),jarguna & Ryuzen,"Portland, Oregon",2021-08-17,"['electronic', 'alternative', 'ambient', 'experimental', 'indie', 'Portland']","[{'Track Title': 'Kubinodanza', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '05:48'}, {'Track Title': 'After Sunset', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '10:46'}, {'Track Title': 'Shuneiro', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '08:35'}, {'Track Title': 'Dragon’s Tears', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '07:12'}, {'Track Title': 'Igamy', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '07:56'}, {'Track Title': 'O-Inari', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '16:00'}, {'Track Title': 'Yugen', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '06:27'}, {'Track Title': 'Neagari No Matsu', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '07:39'}, {'Track Title': 'Kitsune, and the Valley of the Wolves', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '10:56'}, {'Track Title': 'Before Dawn', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '17:42'}]",10,>1000
12,all,all,https://lisabelladonna.bandcamp.com/album/moogmentum-presented-by-the-bob-moog-foundation,Moogmentum (Presented by the Bob Moog Foundation),Lisa Bella Donna,,2021-08-21,"['berlinschool', 'electronic', 'ambient', 'analog', 'analogue', 'dark ambient', 'electro-acoustic', 'modular synth', 'moog']","[{'Track Title': 'Prologue', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'Ecliptic', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'Onward to a Dream', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Procession', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Natajassa', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}, {'Track Title': 'Initiation', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '02:15'}, {'Track Title': 'Reflections', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': 'N/A'}, {'Track Title': 'Big Briar Cove', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}, {'Track Title': 'Audio-Visions', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '08:11'}, {'Track Title': 'Remember, I love you', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': 'N/A'}, {'Track Title': 'Gardens of the Blue Ridge Mountains', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': 'N/A'}, {'Track Title': 'Epilogue', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': 'N/A'}]",12,>1000
13,all,all,https://grouchnz.bandcamp.com/album/rare-specimens,Rare Specimens,Grouch / Grouch In Dub,New Zealand,2021-08-16,"['dub', 'electronic', 'grouch', 'psychedelic', 'techo', 'zenonesque', 'new zealand music', 'progressive', 'psychedelic', 'psytrance', 'zenon', 'New Zealand']","[{'Track Title': 'Right Lymph Node', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '07:26'}, {'Track Title': 'Deep Dive', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '07:45'}, {'Track Title': 'Lek Nevel', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '08:17'}, {'Track Title': 'Off the Geiger Meter', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '07:16'}, {'Track Title': 'Breaking the Light', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '08:39'}, {'Track Title': 'Swamp Wench', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '10:10'}, {'Track Title': 'Smutty Birthday', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '08:42'}, {'Track Title': 'Magicianal', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '09:05'}]",8,>1000
14,all,all,https://theweatherstation.bandcamp.com/album/all-of-it-was-mine-2,All Of It Was Mine,The Weather Station,"Toronto, Ontario",2021-08-16,"['folk', 'singer-songwriter', 'Toronto']","[{'Track Title': 'Everything I Saw', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '02:42'}, {'Track Title': 'Came So Easy', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '03:01'}, {'Track Title': 'Traveller', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '02:38'}, {'Track Title': 'Trying', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '02:46'}, {'Track Title': 'Chip On My Shoulder', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '02:57'}, {'Track Title': 'Know It To See It', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '02:04'}, {'Track Title': 'Yarrow and Mint', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '02:56'}, {'Track Title': 'Running Around Asking', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '02:53'}, {'Track Title': 'Nobody', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': '03:00'}, {'Track Title': ""I've Been Fooled"", 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': '03:24'}]",10,>1000
15,all,all,https://hausumountain.bandcamp.com/album/ultra-cycle-pt-3-autumnal-age,Ultra Cycle Pt. 3: Autumnal Age,Prolaps,"Chicago, Illinois",2021-09-22,"['electronic', 'experimental', 'new york', 'ambient', 'club', 'dance', 'noise', 'Chicago']","[{'Track Title': 'Memory Wipe', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'Step to Descension', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'Fractured Nexus', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': 'N/A'}, {'Track Title': 'Squirm!', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Precog Choreographer', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}, {'Track Title': 'Walking Delirium', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}, {'Track Title': 'Pattern Recognition', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '10:44'}, {'Track Title': 'Now I Can See Them Too', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}, {'Track Title': 'Caved', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': 'N/A'}, {'Track Title': 'Junk DNA', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': 'N/A'}, {'Track Title': 'Web Theory', 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': 'N/A'}, {'Track Title': 'Detoxifying Smoke', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': 'N/A'}, {'Track Title': 'Parasites to Paradise', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': 'N/A'}, {'Track Title': 'Rainbow Grid', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': 'N/A'}, {'Track Title': 'Cash Glitch', 'Track Lyrics': 'N/A', 'Track Number': 15, 'Track Duration': 'N/A'}, {'Track Title': 'Sweat Lodge Ceremony', 'Track Lyrics': 'N/A', 'Track Number': 16, 'Track Duration': 'N/A'}, {'Track Title': 'We Sin With Others', 'Track Lyrics': 'N/A', 'Track Number': 17, 'Track Duration': 'N/A'}, {'Track Title': '404 Sky Not Found', 'Track Lyrics': 'N/A', 'Track Number': 18, 'Track Duration': 'N/A'}, {'Track Title': 'Astral Infection', 'Track Lyrics': 'N/A', 'Track Number': 19, 'Track Duration': 'N/A'}]",19,>1000
16,all,all,https://wednesdayband.bandcamp.com/album/twin-plagues-2,Twin Plagues,Wednesday,"Asheville, North Carolina",2021-08-13,"['rock', 'country-gaze', 'indie', 'lo-fi', 'shoegaze', 'Asheville']","[{'Track Title': 'Twin Plagues', 'Track Lyrics': 'You are fearless\nYou defy death\nFlies are zapping\nIn the bug light\n\nMy fear never leaves me\nAnd I convince myself of these things\n\nMy fear never leave me\nIt’s all evening out\nIt’s all getting even', 'Track Number': 1, 'Track Duration': '04:08'}, {'Track Title': 'Handsome Man', 'Track Lyrics': 'Whistlin past a graveyard smash\nWith broken glass from a car crash\nyou’re small and lookin through stained glass\nPull over on the overpass\n\nI’m all alone in a snowglobe\nWhere do we go when the glow goes home\nI’m washing away all my love and want\nA neighborhood kid with a fucked up buzzcut\n\nHoldin a crossbow in a family photo\nSending the biggest smile from Tokyo\nWhere the wallpaper winces while you piss\nAnd theres a place where the kids go to kiss\n\nThe only reason I’m coming home\nIs for my second hand handsome man', 'Track Number': 2, 'Track Duration': '02:28'}, {'Track Title': 'The Burned Down Dairy Queen', 'Track Lyrics': 'The burned down dairy queen\n\nI was hiding in a room in my mind\nAnd I made me take a look at myself\nCash for gold in a counterfeit hell\nIt’s good to know you’re always there to even me out\n\nIt was a pitiful time\nI sulked through the house I dulled out my mind\nA car stuck in ice at a dead end at night\nI never know exactly what to think of my life', 'Track Number': 3, 'Track Duration': '03:08'}, {'Track Title': 'Cliff', 'Track Lyrics': 'Trees cut around the telephone wire\nDropped out to watch a racecar go by\nSit down to drink a Miller Lite\nYou really liked to say inside\n\nHoney I Shrunk the Kids Again\nThe day drips away til I can go back to bed\n\nThe refrigerators whisperin to itself\nThe May Queen of West Virginia\nYou soon seem to be wearin thin\nAnd my Dad picked a Dallas cowboys urn to put your ashes in\n\nHoney I Shrunk the Kids Again\nThe day drips away til I can go back to bed', 'Track Number': 4, 'Track Duration': '02:40'}, {'Track Title': ""How Can You Live If You Can't Love How Can You If You Do"", 'Track Lyrics': 'Your life is so familiar that it feels like most of mine\nThe heart thats kept so close to me gets closer all the time\nThe habit of your laugh and the way it feels so near\nHas shown me that I know your voice in every sound I hear\n\nRooms would look much better if they had you standin in them\nJealous of the rooms who’s floors can feel your weight upon them\nIf I could find the word to say what your leaving puts me through\nHow can you live if you can’t love how can you if you do?\n\nCalled you on the road again to get back on my feet\nThe pain was kinda wonderful cause it was so complete\nI tell you you can’t need me more than I tend to need you\nHow can you live if you can’t love how can you if you do?\nIf I could find the word to say what your leaving put me through\nHow can you live if you can’t love how can you if you do?', 'Track Number': 5, 'Track Duration': '03:02'}, {'Track Title': ""Cody's Only"", 'Track Lyrics': 'There’s something moving over me\nI want to remember everything\nI cannot figure out what I meant\nBy living all those ways I did\n\nYou make me feel fluorescent\nThe perfume of the faucet\nToo bad I can’t afford it\nThe bottom of my pocket\n\nThe dream I have takes hours\nCold water in the shower\nI woke up feeling so bored\nI’ve had all of these dreams before\nI’ve had the good ones and woken up sore\nYour warm breath on the mirror', 'Track Number': 6, 'Track Duration': '02:31'}, {'Track Title': 'Toothache', 'Track Lyrics': 'Toothache sky is bout to rain\nThe beach boys song about the\nCalifornia girls they really like them\n\nIts always december\nIt takes a year for the water to boil\n\nThe gutter is a drippy nose of a kid thats contracted swine flu\nAnd the cartoon crucifixion on a ceiling beyond suffering\n\nYou’re forgiven', 'Track Number': 7, 'Track Duration': '02:39'}, {'Track Title': 'Birthday Song', 'Track Lyrics': 'We were sitting around\nWaiting for one of us\nTo come down\nWe were in highschool\nWe’d just dropped acid in\nSomeone’s living room\nDidn’t know where to look\nHe jumped out of the window\nand broke his foot\n\nHe tried to fix it himself\nBut it wouldn’t work this time\nWe tried to get rid of the stuff\nSo one of us could get up to drive\n\nI thought it really set the tone\nCouldn’t laugh at it yet\nWasn’t far away from it yet', 'Track Number': 8, 'Track Duration': '03:16'}, {'Track Title': 'One More Last One', 'Track Lyrics': 'Am I worth\nThe words\nYou hear me eat\nAt night a stone\nAlone\nFaking sleep\nI wont fool you\nUnspool you\nTrapped and tangled\nFree as any bird\nFind me cold\nLeakin a steady grip\nIs what youre\nMissing\nA walking stick\nHe loved you\nA virtue\nCouldnt find his way out from that cave\n\nWhen this is over\nGhost is yellin youll be on your own\nDont give him a home\n\nIll be waiting for the call', 'Track Number': 9, 'Track Duration': '03:19'}, {'Track Title': 'Three Sisters', 'Track Lyrics': 'Your three\nSisters\nCame to\nOur house\nWe sat\nIn the\nLiving room\nAnd watched\nThe train\nOn the\nScreen we\nSaw a\nFire\nUp high\nOut the\nWindow\n\nDrove by\nAn old\nHouse of\nMine\nWe left\nThe lake\nUnder-\nNeath a\nCandy\nWrapper\nWe were\nToo far', 'Track Number': 10, 'Track Duration': '02:16'}, {'Track Title': ""Gary's"", 'Track Lyrics': 'Amanda ripped the screen door off the house\nShe was screaming something at her boyfriend we could not make out\nI walked a quarter mile to get the mail\nFifty yellow birds fly from the field into the air\n\nGary’s parkin right outside the house\nHe is yellin somethin so we will come out\nHe is halfway out the window\nAnd hes takin out his teeth\nHe smokes a cigarette\nA sigh comes from from the oxygen tank\n\nHit the hitter with the first pitch\nTeam ran out from the dugout to throw fists', 'Track Number': 11, 'Track Duration': '02:11'}, {'Track Title': 'Ghost of a Dog', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': '02:24'}]",12,>1000
17,all,all,https://pakt-moonjune.bandcamp.com/album/pakt-live-in-kennett-square,PAKT Live In Kennett Square,"Percy Jones, Alex Skolnick, Kenny Grohowski, Tim Motzer","New York, New York",2021-08-15,"['alex skolnick', 'jazz', 'brand x', 'fusion', 'jamrock', 'jazz rock', 'New York']","[{'Track Title': 'Incident On 95', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': '14:16'}, {'Track Title': 'No Stopping, No Standing', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': '10:16'}, {'Track Title': 'Blues For Haiti', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '10:44'}, {'Track Title': 'Whiffs Of Madagascar', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': '09:27'}, {'Track Title': 'Unspooling For Humanity', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': '11:52'}, {'Track Title': ""Percy's Blues"", 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': '03:43'}, {'Track Title': 'Southwest By West 6', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': '11:39'}, {'Track Title': 'One Final Blow', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': '11:26'}]",8,>1000
18,all,all,https://circuitdesyeux.bandcamp.com/album/io,-io,Circuit des Yeux,"Chicago, Illinois",2021-10-22,"['alternative', 'singer songwriter', 'experimental', 'femme', 'folk', 'Chicago']","[{'Track Title': 'Tonglen | In Vain', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'Vanishing', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'Dogma', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '03:24'}, {'Track Title': 'The Chase', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Sculpting the Exodus', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}, {'Track Title': 'Walking Toward Winter', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}, {'Track Title': 'Argument', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': 'N/A'}, {'Track Title': 'Neutron Star', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}, {'Track Title': 'Stranger', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': 'N/A'}, {'Track Title': 'Oracle Song', 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': 'N/A'}]",10,80
19,all,all,https://2mellomakes.bandcamp.com/album/sounds-of-tokyo-to-future,Sounds Of Tokyo-To Future,2 Mello,,2021-08-24,"['electronic', 'hip-hop', 'hip-hop/rap', 'jet set radio', 'jet set radio future', 'punk', 'rave', 'soundtrack music', 'breakbeat', 'vgm', 'video game music', 'United States']","[{'Track Title': 'BREAK DOWN BREAK UP (ft. Anton Corazza)', 'Track Lyrics': 'N/A', 'Track Number': 1, 'Track Duration': 'N/A'}, {'Track Title': 'Life On The Line', 'Track Lyrics': 'N/A', 'Track Number': 2, 'Track Duration': 'N/A'}, {'Track Title': 'RAVE SHIT', 'Track Lyrics': 'N/A', 'Track Number': 3, 'Track Duration': '04:24'}, {'Track Title': 'Dance With U Long', 'Track Lyrics': 'N/A', 'Track Number': 4, 'Track Duration': 'N/A'}, {'Track Title': 'Noize The Invasion', 'Track Lyrics': 'N/A', 'Track Number': 5, 'Track Duration': 'N/A'}, {'Track Title': 'Molotov Music (Interlude)', 'Track Lyrics': 'N/A', 'Track Number': 6, 'Track Duration': 'N/A'}, {'Track Title': 'LUV 2 LUV', 'Track Lyrics': 'N/A', 'Track Number': 7, 'Track Duration': 'N/A'}, {'Track Title': 'Sound Effects Record No. 27', 'Track Lyrics': 'N/A', 'Track Number': 8, 'Track Duration': 'N/A'}, {'Track Title': 'I Wanna Kno', 'Track Lyrics': 'N/A', 'Track Number': 9, 'Track Duration': 'N/A'}, {'Track Title': ""Rapid Crew (Can't Move Me) (ft. TV-MA)"", 'Track Lyrics': 'N/A', 'Track Number': 10, 'Track Duration': 'N/A'}, {'Track Title': ""Don't Stop Now! (Interlude)"", 'Track Lyrics': 'N/A', 'Track Number': 11, 'Track Duration': 'N/A'}, {'Track Title': 'I Shoulda Known!!', 'Track Lyrics': 'N/A', 'Track Number': 12, 'Track Duration': 'N/A'}, {'Track Title': 'Poison Jam (Part II)', 'Track Lyrics': 'N/A', 'Track Number': 13, 'Track Duration': 'N/A'}, {'Track Title': 'Chainsaw Funk', 'Track Lyrics': 'N/A', 'Track Number': 14, 'Track Duration': 'N/A'}, {'Track Title': 'PULL UP', 'Track Lyrics': 'N/A', 'Track Number': 15, 'Track Duration': 'N/A'}, {'Track Title': 'Future Unwritten', 'Track Lyrics': 'N/A', 'Track Number': 16, 'Track Duration': 'N/A'}]",16,>1000
